Nitrogen,Phosphorus,Potassium,humidity,ph,temperature,rainfall,label
14,59,22,67.89815262,6.76660668,23.82723528,46.90725077,9
33,59,19,62.74710773,7.641024177,23.19305333,49.55213308,9
21,63,17,68.17543102,6.559681838,25.08966129,41.45486619,9
0,69,21,61.88321072,7.072923306,25.86928193,36.68284038,9
10,75,17,68.05394959,7.732194788,18.43966037,39.00992137,9
30,61,18,67.02664337,6.157782589,27.14911056,52.50812701,9
0,74,17,64.50515776,7.240988401,23.33375853,47.01510708,9
35,74,22,62.96841833,6.898905799,26.7230014,42.87274897,9
7,63,24,64.45268309,6.818681086,19.55750776,53.04669416,9
9,56,17,66.7729209,6.261937875,26.13708256,46.48280681,9
14,74,15,65.57653373,6.493036868,27.99990346,49.94043064,9
14,76,20,62.10652364,7.042474679,29.05941162,36.5011366,9
36,65,16,64.1123333,7.692013657,25.71269843,50.17067771,9
28,67,21,63.73086065,6.250994223,21.79792649,46.62370222,9
28,79,16,60.26854183,6.052184881,24.70626432,53.12442925,9
40,61,22,65.8108757,7.002216044,20.94981756,44.23913012,9
10,70,19,68.98088448,7.272427638,24.84918386,41.61080544,9
12,80,19,65.21662467,5.962001484,21.91041045,36.10211371,9
37,77,20,68.70533022,7.080506001,25.93381964,51.02372773,9
0,67,22,69.4073209,6.593798387,29.82112112,51.56461082,9
7,73,25,63.13215259,7.28805662,27.52185591,45.20841071,9
10,56,18,68.6428593,7.32710972,27.99627907,46.10585191,9
39,70,15,63.90164154,6.366355781,20.76774783,47.9271552,9
26,56,22,60.424786,7.011121216,23.05276444,52.60285259,9
9,77,17,63.58337146,6.280725549,21.65845777,38.07659414,9
4,59,19,67.62779652,7.621494566,26.25070298,40.8106299,9
34,73,15,63.83179889,7.630424083,20.97195263,53.10207889,9
33,77,15,66.32102048,7.802212437,23.89736406,40.74536757,9
2,24,38,91.63536236,5.922935513,24.55981624,111.9684622,10
6,18,37,89.93701023,5.937649578,19.65690085,108.0458926,10
8,26,36,87.4024767,6.804781106,18.78359608,102.5184759,10
37,18,39,94.5110662,6.424670614,24.1469628,110.2316633,10
0,27,38,89.90147027,6.738016221,22.44581266,109.3905998,10
31,25,38,92.40501423,6.497366677,24.96273236,109.4169192,10
21,21,38,89.3259486,6.327673765,22.5526059,104.8955643,10
6,30,40,91.45498527,6.36137446,22.77035608,106.9659201,10
25,27,41,94.27659596,6.923509371,19.20090378,108.0423555,10
15,11,38,92.68328358,6.630646083,23.12808226,109.3930157,10
14,5,36,85.19098079,5.832525853,24.92639065,104.7693804,10
16,10,41,85.63608688,6.738993954,24.77464458,105.7595811,10
36,7,37,86.35590206,5.782435567,19.8671184,108.3168858,10
4,20,41,93.7974061,6.537042717,24.26601316,104.5375109,10
29,22,40,89.73266695,6.145104401,23.62600218,107.6836871,10
16,15,42,89.08935702,6.890784045,19.67832052,108.5468633,10
18,27,41,92.30882391,7.175344328,22.36509395,104.8216333,10
11,18,42,94.88267728,5.938528744,21.57936934,102.8593382,10
5,15,38,88.16779129,5.709380472,18.26233221,108.0756727,10
18,23,44,89.61794165,6.184400085,23.71028128,105.6499907,10
9,8,40,89.9224883,6.553509673,22.48720144,111.6631582,10
40,27,45,94.79397419,5.885638185,21.6602498,112.4349689,10
22,23,44,89.31505137,6.143874691,20.13037175,107.3416913,10
9,16,39,91.11927248,6.101198974,18.41164435,105.1834976,10
12,29,40,89.75272999,6.594037135,19.68291173,111.2818551,10
0,17,42,91.19442671,6.859840821,23.20242586,109.0946323,10
2,21,44,87.31290342,6.56893406,18.92157197,102.8013275,10
28,6,40,91.34039616,6.769855664,22.10621387,106.8704803,10
8,23,44,89.68919664,7.130837931,18.47412402,108.4758509,10
29,16,36,88.92944254,5.740338002,19.81069447,102.860084,10
17,18,43,90.83687246,5.843005428,24.4880844,103.1969341,10
34,21,42,89.93457597,6.648687274,18.75927679,111.0196744,10
21,23,42,90.29751796,6.902751061,19.54128063,104.3739878,10
25,17,40,87.74938524,6.608023872,18.91251245,111.2800516,10
8,25,36,94.95031368,6.828522375,19.91330523,104.0277061,10
26,18,42,89.64934166,6.910374919,19.72620525,108.2287276,10
4,19,42,87.84034604,6.306605528,23.83185873,111.2232716,10
36,24,41,94.25702672,7.009180374,24.94467632,103.8799347,10
5,24,40,93.87030088,6.297907579,24.692258,104.6735454,10
19,17,39,85.56083187,6.728599215,24.72485577,111.2787584,10
39,30,38,87.59629625,6.965156738,20.12644921,108.065579,10
5,29,44,93.0569505,5.578095745,21.02432943,104.7847006,10
4,24,43,88.1508343,7.199504273,22.40423537,109.8695196,10
38,21,35,89.38003827,5.841367187,20.33691147,110.9653137,10
37,11,36,85.56033312,6.710143266,24.24779615,106.9216033,10
9,25,41,91.90842992,5.972714857,24.81530144,109.2853418,10
29,22,43,87.95158129,5.561851831,19.66329768,106.0380805,10
5,21,38,90.3396556,6.107054808,22.43377991,112.459697,10
22,26,38,85.12912161,6.988035315,22.92052307,110.2437841,10
4,18,37,85.40695044,7.13147457,22.91843172,106.2817706,10
21,6,41,89.39686219,7.086947687,24.88244467,107.1951707,10
29,21,45,93.13277,6.749260456,23.40981539,105.2240743,10
23,5,44,94.26304717,7.16300467,21.20725375,107.5660804,10
13,7,43,91.12282162,7.013481515,18.20230419,109.6623974,10
5,13,37,89.7870345,5.648243649,22.34375696,103.3183074,10
27,24,41,90.88292835,6.610251186,24.32770134,110.4606459,10
7,23,35,88.71691157,7.054313823,19.75088482,102.5538035,10
12,20,39,86.19740917,6.026999326,19.86173586,111.0217929,10
4,19,43,93.14554876,5.779427402,18.07132963,106.3602023,10
3,9,45,89.61850203,6.535244251,23.89162561,104.617522,10
1,27,36,93.34236582,5.684995235,23.98598756,104.991282,10
23,30,44,85.42912869,6.12476108,20.93892916,103.0295938,10
24,21,42,87.22815682,6.999014379,20.82210727,109.4429934,10
13,30,37,91.61793636,6.277148771,20.86474944,106.8685636,10
40,11,44,86.10874614,6.322396027,24.45840036,111.3779693,10
21,9,40,90.64498715,5.956401828,24.51147697,105.6209954,10
3,27,44,92.03009222,6.591302797,24.56811204,110.9633894,10
40,29,42,89.01574455,7.104094929,24.63228709,110.6956184,10
14,25,40,90.97819712,6.407872061,20.07386547,103.7084055,10
38,14,37,94.63612858,6.658402594,21.80523051,102.6488846,10
34,9,36,86.34233767,6.276038961,22.8122645,110.4432293,10
32,14,37,88.48567856,6.825256236,22.73031253,104.6843243,10
18,21,35,94.94330457,6.368560522,23.2801227,111.1382096,10
8,23,38,87.1775172,7.005410734,19.30106297,105.4766591,10
15,6,41,88.83768149,6.897368477,19.0087067,108.6793978,10
0,5,36,90.88612388,6.152906502,24.35193812,105.529185,10
22,9,44,88.87651295,5.744361602,24.72235539,112.1926517,10
14,8,43,94.46485312,7.051654924,21.92513945,111.7162016,10
31,11,45,86.88738076,6.034612928,24.83954414,107.6435771,10
39,17,45,90.42177379,6.924490731,18.09691127,104.88189,10
10,5,42,91.08706822,6.887005997,20.24104904,109.2537734,10
8,28,38,94.42971362,6.8444019,23.22594,105.6917856,10
32,13,42,92.97527546,5.786058032,23.50128217,106.61905,10
18,9,40,89.02127045,5.627186257,19.44623085,106.1606833,10
20,27,41,92.51675903,5.700088663,20.51343484,110.5764023,10
39,25,36,94.99897537,5.567805185,18.90223032,107.6103211,10
20,7,45,89.24126808,6.077886012,18.90592319,112.4750941,10
11,10,45,88.45577158,6.397995609,22.63045168,109.0357597,10
40,18,43,86.79058496,5.767372539,19.38603815,109.9130984,10
3,26,39,91.19431555,7.079973241,24.38318965,103.6012114,10
9,16,36,92.93386903,5.893332378,23.77989026,106.977723,10
30,20,38,93.16343942,7.058222596,22.59890174,110.0932899,10
40,9,41,85.4017118,5.78270695,24.37766782,106.128338,10
40,30,35,91.07776977,6.269663963,20.89273273,104.4407083,10
32,25,35,85.70786282,5.892913826,18.09903225,107.0050976,10
33,23,45,85.83618191,7.116538883,20.00218987,112.337046,10
4,14,41,89.80732335,6.430163481,19.85139326,102.8186358,10
13,17,45,92.65058936,7.159520979,21.25433607,106.2784673,10
39,24,39,93.32657504,6.431265737,23.65374106,109.8076178,10
8,28,37,86.20613842,6.082571701,23.88404783,108.3121789,10
91,94,46,76.24900101,6.149934034,29.36792366,92.82840911,11
105,95,50,83.67675197,5.849076099,27.33368994,101.0494791,11
108,92,53,82.96221306,6.276800323,27.40053601,104.9378,11
86,76,54,80.11585705,5.926824754,29.3159075,90.10978128,11
80,77,49,79.39654531,5.519088423,26.05433004,113.2297373,11
93,94,53,84.42379269,6.079178788,25.86632408,114.5357503,11
90,92,55,80.18546798,6.13465588,27.00932084,97.32531705,11
108,89,53,78.06762846,5.808497604,29.55054817,99.34482238,11
108,88,55,83.390039,5.891458107,26.28845991,113.8729798,11
105,77,52,76.16151562,5.816622479,29.16226551,100.0075679,11
118,88,52,82.68752542,5.843163161,28.65003945,98.75084366,11
101,87,54,76.50045221,6.376756633,29.07311132,100.1692639,11
95,75,50,75.26429821,5.623615687,28.08166093,118.2761894,11
106,85,53,78.8086068,5.91505509,27.1994597,99.72430835,11
86,95,49,78.04602887,6.458714879,28.05484146,108.3957179,11
83,79,55,83.34688193,5.565028635,25.14748006,98.66679427,11
85,95,47,78.3422098,6.211833161,25.94019018,119.84797,11
109,79,45,79.68542782,6.490074429,27.66752761,108.66464,11
100,76,45,75.94067692,5.590236025,25.56703012,102.7867717,11
117,86,48,82.54195839,6.225225239,28.6956201,116.1616839,11
114,94,53,76.8532006,6.190757459,26.33544853,118.6858263,11
110,78,50,78.89864446,5.915568968,25.93730186,98.21747528,11
94,70,48,84.88394407,6.195152442,25.13686519,91.46442491,11
80,71,47,80.79783998,6.156373499,27.50527651,105.0776992,11
114,79,51,82.34429458,6.313197204,26.21009246,112.0700033,11
88,78,45,79.19588629,6.324270089,29.10403455,92.07835761,11
112,73,48,77.32017166,5.707488987,29.2440638,90.66727868,11
117,76,47,77.38229006,6.119216009,25.56202173,93.10247183,11
111,87,48,81.36028902,5.571401169,26.3985515,98.16752001,11
89,83,47,77.79586769,5.63127166,28.09577643,109.5408614,11
93,91,47,83.31110751,6.101241579,27.84767901,117.2878912,11
92,81,52,81.4654833,6.438137279,27.39341554,94.31102057,11
105,74,45,81.38204104,6.098369122,25.14517635,119.218154,11
102,71,48,79.28693687,5.695267822,28.65456263,102.4633775,11
94,91,51,76.67484233,5.618094446,29.16093424,109.575944,11
116,71,47,82.0638878,6.435785799,27.57278064,91.34276507,11
117,79,49,82.36208097,6.176644228,25.40909896,112.9794804,11
119,72,55,83.33983116,6.220643671,25.99069521,112.0777152,11
99,73,53,81.06003778,5.871702211,26.29039046,118.6730366,11
91,84,52,78.71024836,6.390741836,29.14827211,117.536781,11
80,90,47,79.35898915,6.21084479,26.59743595,107.3944717,11
101,70,48,75.03193255,6.012696655,25.36059237,116.5531455,11
108,89,53,80.18080728,5.908770059,29.12036889,112.3982055,11
100,80,52,77.25629897,6.049801781,27.53911354,110.3262123,11
109,91,53,83.51014178,6.010095853,29.66727337,110.2511102,11
82,78,46,84.97323747,5.738678895,25.05802193,110.4408803,11
106,70,55,78.52399914,5.74055541,25.86824781,116.3019555,11
90,86,52,81.95580471,5.793260262,25.85036988,119.0856171,11
83,95,50,77.79913575,5.50947065,26.51682337,108.8547508,11
119,90,48,79.59242542,5.986442306,28.66725136,118.2583441,11
107,72,45,81.54448882,5.790768046,28.14938935,91.40508414,11
116,81,55,83.6995044,5.915546415,26.42313317,95.12322062,11
101,75,50,81.40740301,6.242528278,26.59386409,109.9825551,11
93,81,50,76.57853189,6.036079266,27.71822477,102.2099836,11
95,75,45,82.95958244,5.829898502,28.98333432,109.022564,11
107,71,55,83.96754496,6.088064451,29.42017919,117.229079,11
83,94,47,81.10523402,6.469370954,27.39872329,112.1355384,11
102,73,54,84.41007614,5.720726906,26.4020227,111.0162259,11
86,79,45,82.69285419,5.80766417,27.81251452,99.20961514,11
117,86,53,83.55829874,5.703381728,25.19640218,115.8586081,11
111,79,53,75.77363772,6.165001278,28.31193338,119.695765,11
95,74,50,80.47152737,6.002481605,25.90113128,110.10323,11
91,75,55,76.11239849,6.212369363,27.48612983,109.2768851,11
93,83,46,83.50423735,5.765308943,29.38254012,109.2486647,11
92,85,51,81.08183635,5.740764682,29.22118628,108.8616474,11
104,80,54,81.33506906,5.879119455,27.09062164,110.1331182,11
103,72,51,81.81365007,6.099478745,26.12643374,104.4812858,11
92,75,45,77.95192527,5.674403359,29.01207743,90.43495443,11
93,85,49,79.28625709,5.694243847,27.96799119,119.4765557,11
120,87,52,76.05522115,5.905494703,28.0764455,118.9923573,11
108,72,46,84.97849241,6.110844721,25.16278237,90.94554618,11
105,88,54,84.51194224,6.020445317,25.78749808,114.2005455,11
98,79,50,84.47321314,6.435917308,25.34119774,91.06493353,11
111,88,55,78.34971537,5.505393833,29.44795403,96.45042585,11
97,74,45,78.51833782,5.677719902,26.47522633,113.1161095,11
95,82,48,83.31172003,5.719014989,27.39489579,92.78133617,11
89,91,55,80.261731,6.275572298,25.08347445,94.32961456,11
89,85,55,76.48541655,6.275384607,26.6719835,91.73358569,11
118,88,51,79.49221962,6.201911642,25.44926208,100.6619171,11
101,92,45,80.6430384,5.758054257,28.22776705,98.00403016,11
99,92,47,77.48247073,6.323933647,28.1279509,103.5045395,11
82,77,46,82.1888998,5.901100841,28.9470467,95.83016448,11
90,86,55,84.15403614,5.644486582,27.96236771,97.55986676,11
95,88,52,78.90085998,6.235461772,28.00316034,94.68180316,11
104,73,46,80.1190228,6.28236237,29.1400919,90.45142867,11
102,73,52,83.36307683,6.356090905,27.9122104,90.24211529,11
100,74,52,81.53977797,5.837258235,25.43480512,96.47800391,11
94,89,48,84.51602322,5.653437902,28.55980972,111.0843029,11
99,70,46,82.99556744,5.727469947,26.59580783,100.5123341,11
112,87,48,77.3970629,6.200111068,27.19711623,99.46950465,11
117,82,45,79.29122198,5.614471478,25.29391516,105.4220251,11
96,86,51,76.98740841,6.257369799,29.90888522,91.99964712,11
113,85,45,76.63713353,6.037430836,27.94972463,109.0921631,11
105,93,46,78.76260938,5.760457558,25.01018457,108.3690513,11
85,89,51,84.70189923,6.158164422,29.21144871,108.5501443,11
108,94,47,84.54625006,6.387431383,27.35911627,90.81250457,11
92,81,52,76.52808057,5.891413895,28.0106804,103.7040783,11
110,71,54,82.20793613,5.725418961,28.67208915,94.37987496,11
82,75,55,78.4873835,6.281069505,27.34585147,92.15524332,11
117,81,53,78.20585613,5.507641778,29.50704598,98.12565829,11
2,40,27,47.54885174,5.954626604,29.73770045,90.09586854,12
39,24,31,53.72979826,4.757114897,33.55695561,98.67527561,12
21,26,27,47.67525434,5.699586972,27.00315545,95.85118326,12
25,22,25,45.53556603,5.977413803,33.56150184,95.70525913,12
0,21,32,54.25964196,6.430139436,35.89855625,92.19721736,12
20,19,35,50.62161586,6.113935087,34.17719782,98.00687989,12
19,21,34,53.19212381,5.074272692,30.01592643,97.72843182,12
18,17,31,45.16127859,5.667507706,31.74592134,93.75441586,12
11,36,33,52.22780489,5.978634285,35.99009679,95.3713484,12
30,28,30,52.19331595,5.064613314,31.86641378,98.46768642,12
18,19,27,52.34605806,4.772385986,27.75518664,94.11213345,12
23,23,27,51.4271781,5.161148592,34.72413192,97.31258083,12
37,30,34,53.63549533,6.797779227,27.53907547,99.35408185,12
11,27,30,48.5622488,6.39474303,27.69637763,89.85646496,12
12,19,31,52.66319725,5.566704378,27.25373364,91.87312479,12
3,28,33,48.88704844,5.755049971,30.33723921,94.42850522,12
37,38,32,45.53106268,5.417340525,31.85744939,91.55845821,12
26,37,30,49.45962621,6.166173834,35.39986338,97.41054011,12
14,18,30,52.13797867,5.191265116,29.80747243,95.74606104,12
40,16,35,54.16482251,4.954739564,34.16438906,98.33351125,12
4,20,25,47.94053996,5.664587011,28.93270187,99.9834242,12
36,25,33,53.33018851,5.548584852,27.98392787,99.61465679,12
30,17,31,54.49960506,6.804437106,31.20478173,94.62954663,12
28,37,28,50.52559148,6.097869767,32.13409675,98.63333684,12
38,15,30,48.13974548,5.075504537,28.91862016,97.01331604,12
12,37,30,47.41196659,4.546466109,31.09779147,90.28624348,12
38,19,31,49.08864345,5.855119268,34.73823882,90.65022183,12
8,33,29,49.48613279,6.442393461,29.98080499,91.82271568,12
15,27,28,46.12866113,4.507523551,33.80398664,90.82549241,12
34,16,25,50.96040505,6.10729559,30.07202564,92.09609766,12
11,36,31,51.77965917,6.47544932,27.92063282,100.2585673,12
33,29,34,49.21729127,6.832979509,31.40948821,92.99739415,12
12,31,26,51.94190321,5.395275719,35.7877738,100.2160615,12
12,34,28,45.02236377,6.13526938,33.36140093,98.81596545,12
5,16,31,48.69677802,4.555688532,35.96054636,98.00644238,12
1,30,29,51.39586505,6.434197756,28.33333307,91.67241761,12
16,35,31,50.19368841,5.316875978,32.27652024,95.99487068,12
35,18,26,50.84881347,5.279388967,31.99490489,97.38741498,12
4,40,26,48.56916221,6.720041791,27.58258929,95.8445641,12
9,29,34,45.88744691,5.72742254,29.38471637,100.8124659,12
2,38,33,53.2328243,4.691396195,32.38697531,90.21633216,12
26,32,32,49.92963856,6.810186079,30.91471455,90.14047759,12
34,38,31,45.58110023,6.454045329,35.37775595,97.41586402,12
5,32,33,52.5896771,5.842763773,32.32362177,93.36718816,12
31,29,26,47.40519056,5.024124684,28.22373428,97.76832322,12
34,34,35,47.16808054,6.422710539,27.27433181,95.257992,12
36,19,32,50.70880979,4.94295037,27.10710832,92.37238878,12
7,17,26,48.75613373,6.414526606,34.89226666,91.63074547,12
38,15,27,48.50387598,6.777788126,33.7462686,92.26439205,12
5,19,25,54.43945147,6.441328044,27.3511056,96.27792547,12
37,36,26,52.61323969,4.650536197,32.89300162,94.49161372,12
21,31,32,51.42664176,5.254532213,35.38598705,90.29643888,12
37,36,27,47.90859131,5.910634533,27.5529736,90.40332704,12
23,23,30,47.45553843,4.755273631,32.82141065,90.89173106,12
36,26,26,51.0845903,6.814630246,30.17294105,95.23444287,12
24,33,35,54.82257868,5.342866119,29.26382931,100.7586226,12
26,18,30,51.08494181,6.336234624,32.06097197,96.59816497,12
22,17,26,47.71875722,4.754435025,28.69818144,99.642454,12
11,34,32,49.40983294,6.831706773,29.14305008,97.55155537,12
29,35,28,53.53903102,6.967417766,28.3471611,90.40260445,12
22,28,26,45.41692012,4.947683034,27.67256197,92.84991507,12
23,24,32,46.16888595,5.630619901,28.1218093,93.30247448,12
1,35,34,46.69536813,6.27339822,30.79375683,92.21318555,12
2,24,34,54.80750249,6.472774648,28.89409382,94.76322976,12
39,37,25,45.61143594,6.953246506,33.33024826,98.28583013,12
15,36,27,53.96886679,5.643710216,27.78912455,91.01152997,12
3,18,31,48.20662669,6.392313973,31.65333432,91.09745581,12
8,38,32,46.73723302,4.981816523,29.75150773,91.405983,12
33,31,34,50.22287593,5.421265283,31.32995611,89.78216168,12
14,29,32,48.97047762,6.942520105,35.63627319,97.51952041,12
18,20,26,51.98594645,5.435840509,31.66524687,89.98024312,12
9,21,32,53.56092806,5.870116071,32.26935342,95.94035356,12
20,30,27,51.59445462,4.74910393,27.81005614,95.89898581,12
9,38,25,50.34035336,5.497946899,34.58561471,100.3060719,12
26,24,34,52.23810152,6.811291098,31.27180992,89.74409017,12
31,36,29,52.72170281,6.460542749,33.93679864,97.4611918,12
14,18,35,47.02058367,4.791146778,31.09154239,91.46664318,12
40,16,35,49.02450149,6.4841522,31.89356292,89.59371481,12
28,27,34,50.69693751,6.526654345,32.45465292,95.04871605,12
0,17,30,47.97230503,6.279133738,35.47478322,97.79072474,12
1,29,29,49.30347234,6.052026047,27.32961444,93.53197359,12
2,36,31,49.95955487,5.73171945,30.90225239,91.77522598,12
12,27,26,45.5661059,5.32307197,29.09382275,96.23520043,12
7,28,35,46.78393776,4.66910839,30.02086169,96.63721027,12
0,36,26,51.25786185,5.101206389,34.13072188,96.38808001,12
26,35,31,53.05980465,5.339556562,33.44619894,98.05089394,12
27,21,30,52.48823147,5.061081874,35.3915464,91.22881052,12
22,38,31,53.06009323,5.821106036,31.53356352,98.57025046,12
22,18,31,47.93791463,5.956027059,30.7645515,90.38503469,12
28,23,28,50.0983181,5.676032581,30.01821337,96.08745082,12
7,31,27,47.59319575,6.524114355,31.32863689,94.67344737,12
29,34,26,54.39416048,6.273953676,33.88004781,89.29147581,12
8,37,33,54.9640534,6.128167757,28.07802689,97.45373619,12
39,16,27,52.94641947,4.934964765,35.53845018,91.54560427,12
40,24,25,50.44030129,5.445008416,28.70595247,95.8946444,12
19,38,26,48.77926304,4.525722333,31.48451729,93.17221967,12
21,21,30,51.41593238,5.403908328,27.69819273,100.7720705,12
22,18,33,52.48100602,6.621623545,30.41235793,93.92375879,12
31,20,30,54.01352682,6.207495815,32.17752026,91.88766069,12
18,26,31,47.74916499,5.418475257,32.6112614,91.10190759,12
24,130,195,81.54156612,6.112305667,29.99677232,67.12534492,13
13,144,204,82.42614055,6.092241627,30.7280404,68.38135469,13
22,123,205,83.88504863,5.896343436,32.44577836,68.73932528,13
36,125,196,80.65968681,6.15526103,37.46566825,66.83872293,13
24,131,196,83.74372787,5.732453638,22.03296178,65.34440794,13
2,123,198,82.21079946,6.253034534,39.64851881,70.39906054,13
35,140,197,82.75241875,6.106190557,16.77557314,66.76285469,13
11,122,195,83.56812483,5.647202395,12.14190714,69.63122027,13
6,123,203,81.62497448,6.130310493,12.7567962,66.77844567,13
17,134,204,80.18393287,6.499604931,39.04071989,73.88467027,13
25,130,197,82.68593454,5.554831977,39.70772192,74.91506217,13
27,145,205,82.29335466,5.800242694,9.467960445,66.02765219,13
9,122,201,80.91934392,5.570290539,29.58748357,68.06417307,13
16,139,203,80.96093443,6.27564088,17.82803682,65.84748763,13
32,141,204,82.89753705,5.536645599,8.825674745,67.235765,13
22,138,195,83.51444973,6.208196881,27.83487131,73.02882766,13
31,144,202,80.55557235,5.870600622,11.02105378,68.23963161,13
3,136,205,80.84806564,6.334771461,17.5862944,71.4065452,13
28,122,197,82.73366439,5.856575335,19.89363946,69.66256816,13
4,136,204,81.77713468,5.898944282,29.93707596,65.52279323,13
39,145,201,80.58931938,5.775600435,36.73126647,72.24230804,13
38,132,197,81.54185044,5.931101816,20.42094753,66.93065667,13
36,133,198,83.98351748,6.2286454,25.51939719,69.17281221,13
25,121,201,82.71775569,5.594240603,30.50734778,70.08200379,13
15,125,199,80.55625868,5.569230319,18.4269936,69.75734306,13
24,140,205,83.59398734,5.93202852,12.087022,68.66813363,13
13,132,203,82.48336987,6.423216506,23.60115364,73.23901752,13
5,126,197,81.20876367,6.417500829,12.80000387,67.10439401,13
30,120,200,82.24729637,6.234904253,38.06099482,65.70148216,13
23,142,197,82.03812973,6.000573725,39.06555518,69.30772897,13
26,135,203,81.16314317,5.685102769,33.78372897,74.53557341,13
7,126,203,82.00335557,5.662140095,16.76201707,73.28712806,13
32,139,198,82.66850729,6.358186848,35.89307536,66.53946559,13
9,141,202,81.17931863,6.119495295,21.01245395,66.38448261,13
20,142,196,80.01639435,6.207600783,10.89875873,68.69420397,13
32,129,201,83.00471609,6.48754639,16.36251869,71.55665483,13
3,134,199,81.32235739,5.81717753,20.28370163,71.06611222,13
38,138,204,83.25447587,6.325480034,25.11108456,73.01026829,13
14,131,198,83.86742974,5.562790949,33.4641162,67.92204319,13
20,122,204,80.86325389,6.487369687,11.7976469,65.06962486,13
40,126,201,80.03100049,6.116982944,11.36300891,71.18289431,13
36,128,204,80.68700527,5.695792761,25.23542319,67.03840888,13
11,132,197,81.23966573,5.734317007,15.99050693,74.40198861,13
0,137,195,80.18612085,6.329499832,22.4359017,65.3973168,13
19,123,200,81.03544763,6.167013532,34.76086052,65.70430027,13
31,136,197,83.34010951,5.653776058,31.11047251,71.43001582,13
4,134,200,80.95628959,5.840256272,28.57828803,73.34232097,13
39,139,201,81.01783402,5.539980812,41.18664903,68.68895899,13
8,127,196,83.17093908,5.833302165,27.02766138,70.95666003,13
39,138,203,82.33098331,6.399433771,21.19339319,74.62834921,13
32,120,204,83.44518113,6.138958698,10.38004759,67.3917379,13
12,142,203,82.56407013,5.972850838,31.3115978,65.01095312,13
8,133,195,80.97598029,6.456079585,20.46657776,71.29813872,13
8,139,199,81.53996362,6.336426667,29.36947679,66.13442813,13
21,134,202,80.02130636,6.425419926,10.72302459,65.2982112,13
40,140,195,80.49979873,6.294395676,14.97846952,71.63437433,13
39,127,202,81.67215994,6.477768039,15.3246651,71.60102999,13
19,120,195,81.12109244,5.931538447,18.73932187,73.55807954,13
21,139,201,83.36094029,5.980598579,19.3642553,67.15094741,13
17,136,195,81.61051026,6.389783283,41.20733624,65.90227462,13
33,139,203,82.51034633,5.693287415,33.34214482,70.68098614,13
22,133,201,80.12211649,6.00299607,23.81995682,67.2739864,13
32,130,196,81.24995984,6.372959542,40.66012294,74.03030056,13
37,135,205,80.2827185,5.510924849,11.82768186,74.10225057,13
15,140,195,83.54193816,5.69945282,13.28504331,65.80006004,13
39,132,196,83.32560104,5.778594403,35.83089092,73.67984885,13
40,121,199,81.03886263,6.315586313,26.18159716,66.05911698,13
40,132,202,80.70695797,5.971813006,24.57558351,69.706113,13
29,142,203,83.71498986,5.891195653,29.67229086,66.48490371,13
32,121,199,81.25353895,6.129812716,39.37102553,74.08101744,13
6,140,205,82.92903419,6.313085601,17.66558428,69.8671263,13
8,120,196,82.66396666,6.053662544,24.06679352,69.81855775,13
34,133,202,80.09711412,5.804799142,15.31413469,74.82144653,13
35,135,199,80.54942557,6.400719746,21.77466746,69.39630398,13
16,145,199,80.76838926,5.953966361,26.91624843,69.30927185,13
8,136,201,82.22118237,5.609255992,41.65602996,74.19664838,13
25,129,195,81.17712085,5.777271492,17.98667801,72.37127689,13
16,130,201,82.79092939,5.682395429,29.12033769,68.8503047,13
39,129,203,83.18392806,5.863996687,34.38922481,71.03001556,13
38,135,203,82.79782954,6.444373116,41.36106301,69.92107482,13
33,120,205,82.26890793,5.550832178,35.12158265,69.71518491,13
35,125,204,80.15215777,6.107741788,19.6491772,73.69529586,13
1,132,200,82.94270065,5.620745638,16.27852801,66.57462809,13
39,140,203,80.63399198,6.349875906,21.11903604,69.27779761,13
28,145,202,82.9042841,6.484323189,19.2077707,66.83113717,13
6,128,200,82.57813624,5.838748311,25.96308415,70.31782647,13
6,139,199,81.6212135,6.29099842,25.67385024,74.10919422,13
29,122,196,81.15595212,5.638328481,41.94865736,73.06862952,13
37,144,197,80.8084305,6.415555956,11.18994268,66.34234944,13
38,120,197,82.94703302,6.323722572,17.5438296,73.77063744,13
38,141,198,80.28297993,5.757009965,13.05809741,70.75633584,13
14,121,203,83.74765639,6.158689406,9.724457611,74.46411148,13
6,125,204,82.93262435,5.733539807,27.92004934,69.92092839,13
32,138,197,80.73112694,5.908724337,9.535585543,69.44115171,13
11,124,204,80.06633966,6.361141107,13.42988625,71.40043037,13
23,138,200,80.22631717,5.96537863,9.851242629,68.42802444,13
40,143,201,82.72828653,6.476757723,24.97256132,66.70016285,13
6,142,202,82.94573346,6.224542938,27.23708304,70.42508897,13
37,124,195,83.4795292,6.209928251,18.70679077,66.5964488,13
35,134,204,82.55138983,5.841138354,9.949929082,66.00817551,13
119,25,51,80.92254421,6.283818329,26.47330219,53.65742581,14
119,19,55,83.44621709,6.818261383,25.18780042,46.87420883,14
105,30,50,81.77527562,6.37620108,25.29954705,57.04147057,14
114,8,50,88.30866319,6.581587932,24.74631269,57.95826144,14
93,22,52,81.32563243,6.932739726,26.58740671,41.87540028,14
80,26,55,88.989272,6.140099215,24.53442564,49.11618732,14
85,27,45,88.7285657,6.467095849,26.0713757,57.79652846,14
85,22,53,89.77076659,6.849471704,25.96534238,59.46338556,14
82,22,45,85.34866045,6.512196212,26.22338015,54.60159289,14
